"기준_년분기_코드","서울시_코드","서울시_코드_명","서비스_업종_코드","서비스_업종_코드_명","당월_매출_금액","당월_매출_건수","주중_매출_금액","주말_매출_금액","월요일_매출_금액","화요일_매출_금액","수요일_매출_금액","목요일_매출_금액","금요일_매출_금액","토요일_매출_금액","일요일_매출_금액","시간대_00~06_매출_금액","시간대_06~11_매출_금액","시간대_11~14_매출_금액","시간대_14~17_매출_금액","시간대_17~21_매출_금액","시간대_21~24_매출_금액","남성_매출_금액","여성_매출_금액","연령대_10_매출_금액","연령대_20_매출_금액","연령대_30_매출_금액","연령대_40_매출_금액","연령대_50_매출_금액","연령대_60_이상_매출_금액","주중_매출_건수","주말_매출_건수","월요일_매출_건수","화요일_매출_건수","수요일_매출_건수","목요일_매출_건수","금요일_매출_건수","토요일_매출_건수","일요일_매출_건수","시간대_건수~06_매출_건수","시간대_건수~11_매출_건수","시간대_건수~14_매출_건수","시간대_건수~17_매출_건수","시간대_건수~21_매출_건수","시간대_건수~24_매출_건수","남성_매출_건수","여성_매출_건수","연령대_10_매출_건수","연령대_20_매출_건수","연령대_30_매출_건수","연령대_40_매출_건수","연령대_50_매출_건수","연령대_60_이상_매출_건수"
"20231","11","서울시","CS200007","치과의원","653828286597","4433700","576661005154","77167281443","124280406014","125661137987","106546834818","96751244738","123421381597","73751358104","3415923339","300056","84631725017","222602290768","213756302838","131632391520","1205276398","331720104147","319150067809","573880077","42357353586","87575144754","138799748973","175177773184","206386539837","3883386","550314","850764","825215","711736","655264","840407","530850","19464","22","753233","1350435","1529019","797699","3292","2189312","2236309","10538","386748","709298","1006376","1043243","1269457"
"20231","11","서울시","CS200037","노래방","123641515005","4093398","82559043798","41082471207","12267793322","16027754458","16578043530","17025451657","20660000831","24074661901","17007809306","47957670990","1664389739","906379209","3053648988","20061877661","49997548418","91119049659","21815037906","1338876574","14282859421","21093720124","25138307609","33293220926","17787308501","2666586","1426812","468724","493984","516123","512850","674905","793558","633254","727065","34751","166510","422924","1270359","1471789","2455149","1576388","268155","1763600","965216","408998","430317","195294"
"20231","11","서울시","CS300002","편의점","1368254049802","208990802","1025372078439","342881971363","196835307521","203016952412","199803504944","205043503193","220672810369","178017417661","164864553702","142410679498","228734762557","193394138249","189181674105","363378131569","251154663824","873098851372","458997392914","15627722598","271804218356","400625627446","303398742870","227465318375","113174614666","159234749","49756053","30638477","31546372","31422273","32252255","33375372","25729737","24026316","18356177","41314118","33148610","30081780","52482311","33607806","130886489","75476498","4096653","50137713","61986570","42206411","32263012","15672519"
"20231","11","서울시","CS100009","호프-간이주점","499780330891","9092530","342362908664","157417422227","55141078865","64191247503","66588986694","69695248656","86746346946","93134050396","64283371831","140198053307","3665831128","7305279515","7507479141","99300200547","241803487253","300192026642","149402287470","8072863646","126931949875","128898026417","78765292676","71119415081","35806713253","6110484","2982046","1036664","1136202","1176764","1211775","1549079","1706026","1276020","2299204","95533","380391","204066","1988614","4124722","5398625","3214896","174033","2735618","2509733","1352243","1210749","631206"
"20231","11","서울시","CS200008","한의원","235302816584","6289346","191494677448","43808139136","43145179431","38555183851","34965572987","33649352514","41179388665","40005977505","3802161631","28523844","27545174119","83769661043","73571067149","49991749453","396640976","88107861788","144483026553","160323750","12070996538","36249395389","52627511192","59539118569","71946670080","5394338","895008","1187735","1012619","1005490","979554","1208940","786775","108233","400","955515","2078181","1876215","1372911","6124","2763795","3505978","7967","289393","785013","1072951","1406144","2708330"
"20231","11","서울시","CS100002","중식음식점","291088225018","8852092","217590489271","73497735747","36874689044","41806724699","42976486183","46335221655","49597367690","39197326968","34300408779","4920081654","2224017446","106445205061","35626832368","110044752863","31827335626","138255663757","85901882004","1898187056","35231106372","57044838226","51981365257","46582163647","31419885246","6829207","2022885","1177125","1324704","1376413","1449945","1501020","1067247","955638","102187","107488","4157880","1305710","2758527","420300","4707424","3100656","131835","1395314","1879141","1768482","1587286","1046066"
"20231","11","서울시","CS300027","섬유제품","35826474997","411566","29646724942","6179750055","5647542609","6762887995","5421858902","5179405430","6635030006","3685264870","2494485185","0","3498838278","10442706752","13312505592","8539529238","32895137","11814343476","18537148001","13799571","1181225795","3254107756","6232509603","8169558264","11500515584","322997","88569","56041","59050","67096","72094","68716","58895","29674","0","58624","132252","159207","61148","335","151975","219766","698","37061","55454","56044","96305","126193"
"20231","11","서울시","CS200016","당구장","37495853310","1699386","26511320983","10984532327","5310626649","4882518445","5538700451","5140430237","5639045201","6229413272","4755119055","2133552186","1742888461","3258355857","6213030303","15589469390","8558557113","27004015587","9171752341","309495788","4373041267","6570849624","7149618010","10456837963","7315843553","1135556","563830","208010","216935","217675","226376","266560","312584","251246","106681","25506","108170","283957","711156","463916","1463778","205007","28577","167708","197430","324596","542749","407721"
"20232","11","서울시","CS200036","고시원","3544462945","66032","2077415638","1467047307","372141563","673677113","371801194","245043101","414752667","624964206","842083101","830121721","199180144","777287996","670922988","582719134","484230962","2347563331","1055362655","31821483","612340732","885527416","705626462","895004450","272605443","35948","30084","7513","6979","6964","5585","8907","14704","15380","19719","3464","6691","8612","12402","15144","51752","13519","967","13758","16635","13688","12392","7827"
"20232","11","서울시","CS100009","호프-간이주점","518438675383","9798164","349086937721","169351737662","56675550785","63958328863","68174074262","72658038240","87620945571","100922298560","68429439102","141758287306","3798449749","8613852188","8627612415","109491080857","246149392868","309213387940","157305333009","6084563120","128090460616","133549005361","83401153094","75671028887","39722099772","6470301","3327863","1113279","1174723","1233985","1302758","1645556","1918706","1409157","2451238","96225","425671","237806","2215595","4371629","5755685","3513626","138851","2887997","2676049","1500227","1346546","719683"
"20232","11","서울시","CS300015","가방","32489969230","683356","22312546652","10177422578","4306645376","4048196439","5505488349","4119651982","4332564506","5288250019","4889172559","232051","898108426","9702933609","11082875546","9904768859","901050739","12762422110","19044969573","134458216","4022175179","8392912497","6931932824","5905094531","6420818438","452466","230890","85754","84515","86890","93068","102239","123218","107672","23","19436","167875","226322","242387","27313","218820","457703","7063","140814","159008","136557","118895","114186"
"20232","11","서울시","CS300003","컴퓨터및주변장치판매","847989761330","16444474","760773176852","87216584478","140245942105","136813437228","174361285453","142649786705","166702725361","60684680116","26531904362","2288154298","92827224607","276690876684","345906812000","119183980519","11092713222","359419486155","165899694129","2245850301","46071062167","85085158258","138435989662","180670381761","72810738119","12152559","4291915","2491346","2467722","2319788","2387844","2485859","2197286","2094629","438557","2393687","4300299","4328123","3680332","1303476","6868359","8716491","577916","5980923","3497855","2521807","1953261","1053066"
"20232","11","서울시","CS300014","신발","167936735430","1973224","111466243379","56470492051","21135281858","23354674971","21392567865","20869373690","24714344995","31880845802","24589646249","914615057","11380434066","45484904564","55246329426","50166192622","4744259695","71686139508","88149615323","1019036644","26108776244","34002360518","27442658167","37487754176","33775169090","1270960","702264","252755","241153","238906","242274","295872","388042","314222","2344","105213","500286","669012","632030","64339","774559","1151407","15564","338969","394225","298024","364219","514958"
"20232","11","서울시","CS100008","분식전문점","397327103570","33316899","293757188825","103569914745","53383367159","56217581529","60395754141","60181255807","63579230189","58821196723","44748718022","11501153438","31823111518","126520286564","63375103703","126637102553","37470345794","173911414637","179529302853","6186323115","68993702609","87388179206","87007856283","68494509059","35370089868","25250949","8065950","4781733","4988762","5109048","5146966","5224440","4561409","3504541","529888","3438083","10633464","5812422","10597753","2305289","14710426","16994557","730491","6461913","7682025","7619538","6084058","3127013"
"20232","11","서울시","CS300002","편의점","1507660115359","240742695","1110321011928","397339103431","213672727111","216998396210","221097732330","224065292339","234486863938","210773318539","186565784892","159533148134","257972458200","213188263174","212058537586","387128037721","277779670544","948542151897","520463755024","21849195101","310781404187","424009256476","330506953586","254564629581","127294467989","180179479","60563216","34818677","35594484","36265408","36444852","37056058","31888523","28674693","21490830","47488502","37815208","35826699","59180077","38941379","147776729","89960578","5886199","59199278","67964326","48258455","37898676","18530356"
"20232","11","서울시","CS200025","자동차수리","264128014035","1459399","226931275138","37196738897","46640331971","42243641667","46487504806","44571158775","46988637919","35100901671","2095837226","88985217","43556849495","72750515314","93425531244","53594572035","711560730","168344856445","58100766172","43026150","7419006262","37667884777","54715605965","64143184805","62454518626","1235112","224287","273698","226337","242657","233647","258773","205510","18777","3157","305117","422219","493288","232130","3488","967857","308661","315","48872","217881","297318","335714","376525"
"20232","11","서울시","CS200034","여관","65143714262","1403380","42784143397","22359570865","8454591369","8403867630","8008676997","8690498163","9226509238","11931938685","10427632180","17199867746","5092953446","4510815516","7340982666","17249132075","13749962813","39410565108","13849436869","743380287","11967339445","13816118465","11166424915","10263159102","5303813895","908530","494850","176087","178621","178871","182668","192283","257931","236919","295816","73430","152571","205815","377305","298443","960066","360637","22345","426530","361030","204754","198510","107575"
"20232","11","서울시","CS200037","노래방","125413007938","4530465","82698962303","42714045635","12634599396","16218005299","16568300446","17179758358","20098298804","24786692013","17927353622","49347310926","1709605374","1114292016","3349993053","19754889403","50136917166","92563447839","22938293525","1403991199","15610254977","21001663502","25067750160","33642153809","18774710616","2918385","1612080","526147","532966","544186","571353","743733","903758","708322","808498","37157","208302","472045","1387631","1616832","2666566","1805829","320683","2017713","1043218","434184","451136","205433"
"20232","11","서울시","CS200005","스포츠 강습","110256463588","436368","102201582704","8054880884","23673601063","19733267212","21121480267","18831547609","18841686553","5900768897","2154111987","174005134","7827333292","17817564229","26607478878","48508673699","9321408356","39175801287","68440127044","171074886","11950047850","26783961096","46816673574","15039816179","6855639638","392972","43396","89345","75232","80222","72726","75447","29666","13730","1734","25082","61482","123918","189998","34154","173208","256861","3692","36888","97240","226466","46198","19600"
"20233","11","서울시","CS100008","분식전문점","381855534849","31915436","279719541390","102135993459","53210270436","54875383792","57164987013","57094411260","57374488889","59958343157","42177650302","11039699940","30479861607","123820475576","59752697007","120827843692","35934957027","168019398158","172528927549","6009571261","66348712738","82216945549","85020073439","66153208040","34799860989","23993752","7921684","4737808","4720176","4932540","4800527","4802701","4627763","3293921","517229","3362392","10361314","5411826","10014937","2247738","14193160","16212461","701877","6174241","7175159","7407254","5871211","3075971"
"20233","11","서울시","CS200003","예술학원","148384567112","632171","123416314243","24968252869","25894720885","25587446502","25830450581","22848418968","23255277307","18891863370","6076389499","454855092","8455784762","25286345014","50373070641","53401671846","10412839757","60993933328","86380651568","463109203","6640392847","21417265487","82704205676","31440151897","4708600750","548783","83388","121588","117312","110639","99313","99931","64875","18513","2316","36331","110053","238701","214688","30082","247504","380949","3590","33055","117299","374792","81965","17759"
"20233","11","서울시","CS300015","가방","30815297599","658806","20169774421","10645523178","4614868461","4938180272","3290548434","3853211898","3472965356","5934872801","4710650377","3074779","1106021016","7772136264","11764692969","9192555476","976817095","11543913470","17616153102","140695371","4825726932","6061720410","6731711379","5543812153","5856400320","413464","245342","80804","87294","79133","83208","83025","138964","106378","167","18822","155400","218906","239237","26274","211543","436499","9870","130115","153019","132940","109305","112800"
"20233","11","서울시","CS200019","PC방","107236112780","20149699","67489018234","39747094546","13136749595","12913767271","13090001197","13292854711","15055645460","21798574679","17948519867","15464059538","6876194737","13145468038","19698481486","32062475552","19989433429","85957708753","21247963239","8700832574","50573897110","28320530202","9702459812","8084288641","1823663650","12824144","7325555","2481219","2447230","2511049","2530362","2854284","4023362","3302193","2706973","1256710","2421292","3946471","6130124","3688129","15943765","4203348","2332664","9514037","4649293","1827109","1509418","314593"
"20233","11","서울시","CS200016","당구장","37837037477","1711971","26216339757","11620697720","5089147411","5074898976","5266377715","5311749478","5474166177","6876628029","4744069691","2265887644","1649821405","3678229350","6106291652","15259448686","8877358740","27445902271","9037781927","379936131","4810242462","6419062197","7430136204","10080445120","7363959436","1116427","595544","212031","214762","220183","222093","247358","347913","247631","109905","24196","118096","285477","712001","462296","1479998","202451","32254","167554","199346","318548","549800","414963"
"20233","11","서울시","CS300032","가전제품","311742145820","790768","200632642674","111109503146","48065924160","38175692010","38525083341","34896913021","40969030142","63813406790","47296096356","833665","22763214881","90397696582","111898156941","86167680714","514563037","168099506084","132897566551","149307655","15559304528","57477074177","69500246691","75108273948","83202865626","497447","293321","112594","92429","97070","93776","101578","163487","129834","48","66047","220325","281105","220813","2430","433469","329851","1014","53238","137586","160924","183472","227094"
"20233","11","서울시","CS300004","핸드폰","68939322833","1232608","57524772475","11414550358","13007589253","10983890412","12144070790","13107331784","8281890236","6810803816","4603746542","35998030","6657758407","18673448819","27194811282","15210427146","1166879149","29382415665","28325237139","353043736","3429286497","8910189129","14711807897","19630741941","10672583614","948379","284229","214904","171960","187901","186256","187358","201514","82715","1993","81486","350416","371775","406237","20701","619048","563418","12901","158203","191497","239364","300751","279748"
"20233","11","서울시","CS300043","전자상거래업","200543450128","3249241","148306717782","52236732346","30879377255","24391816827","29481142754","29922079035","33632301911","33592996214","18643736132","2987670665","14075290376","59440662173","64431624720","51707006874","7901195320","84096408385","102804510106","990627256","23755741170","38450766563","44131429463","38114136112","41458214497","1983906","1265335","333418","383465","370558","419949","476516","756265","509070","24323","222960","908541","1119786","868276","105355","1124392","2042906","49351","853690","872006","567048","441617","383582"
"20233","11","서울시","CS200017","골프연습장","68857917875","1459455","45801428114","23056489761","9960748731","9500849021","9133463794","8686486592","8519879976","12316971498","10739518263","2909894486","6656621043","10119363256","14134532100","22952528672","12084978318","45846996863","14991800954","28524155","2606328507","11166270137","18232151437","19491320808","9314202756","904418","555037","173530","184430","181270","179719","185469","291452","263585","56681","128990","257176","292461","466169","257978","1091672","266331","846","53823","238915","403332","456371","204700"
"20233","11","서울시","CS200036","고시원","3180269075","61998","1929052782","1251216293","366312451","381299522","336237842","323269094","521933873","693557838","557658455","669801453","428945672","525989070","681505673","489853282","384173925","2019508650","1145574972","32393855","538366781","680786744","765515546","832829857","315190838","33381","28617","5849","6710","6222","6137","8463","15921","12696","16167","5554","7205","8527","12165","12380","49246","12333","529","13170","14506","14303","10114","8955"
"20233","11","서울시","CS200032","가전제품수리","19356260329","181168","16815221570","2541038759","4194260177","3761679242","3133955943","2758965004","2966361204","2260207138","280831621","7640449","3422641453","6568870749","5681598091","3426034099","249475488","8327750442","8063259221","26078740","560135897","2148195185","3248540889","4380767469","6027291481","161563","19605","37973","30994","33794","27762","31040","17796","1809","5","36805","56041","59770","28041","506","88124","72300","246","6971","21763","34093","40108","57243"
"20233","11","서울시","CS300008","수산물판매","969141427305","15528541","607343946832","361797480473","99511642321","107985474210","111153701677","138697363739","149995764885","231565530335","130231950138","27101232188","168033917509","236730850720","240410867678","271859874519","25004684691","478061234303","361062008320","286815036","43073102736","132589476059","156176370202","184117240454","322880238159","9512902","6015639","1632055","1664084","1856979","2165608","2194176","3803949","2211690","245191","2513094","3956767","4445073","4088081","280335","7466114","7236614","7776","687970","1945576","2398705","3298526","6364185"
"20233","11","서울시","CS300029","애완동물","15123951672","464517","10368735572","4755216100","2373589813","1909226003","2367497272","1725401335","1993021149","2826161108","1929054992","62298905","966936535","4044183581","4834195850","4653092315","563244486","5827711679","8548829426","44398420","1639965921","2857181523","2969684536","3676184450","3189079039","314994","149523","70558","57434","64167","60863","61972","86777","62746","2374","28587","104846","136895","172569","19246","168865","292258","2242","51679","81365","82552","128153","115115"
"20233","11","서울시","CS300025","자전거 및 기타운송장비","42881879138","275556","28621140752","14260738386","4873509135","4764727246","5707825527","6176301154","7098777690","8836936098","5423802288","0","2611113592","12462807948","15815053949","11907812367","85091282","30856802180","8978071889","142344426","2024369355","7134378758","13192820850","8638916890","8701671675","178139","97417","34769","30277","32772","37567","42754","60983","36434","0","24117","76530","94711","79767","431","199888","60422","3479","16196","37118","71147","66935","65433"
"20233","11","서울시","CS100010","커피-음료","786518007822","101492877","579372449145","207145558677","113303587309","113052287791","117427447708","114426508098","121162618239","118108102187","89037456490","5497180591","123562655735","275325419994","186993932183","160894431464","34244387855","305139032459","383954931255","10461359123","169929438450","202160102513","147179873420","105897048005","53466142261","77280329","24212548","15715266","15035812","15657341","15220161","15651749","13718698","10493850","408610","23366003","33342517","22699175","18399273","3277299","44140412","51083459","1751119","24619335","28573475","19623118","14268515","6388336"
"20233","11","서울시","CS300017","시계및귀금속","309810239112","658853","224391589868","85418649244","53126847589","46113636961","39947163045","41520063296","43683878977","55404905330","30013743914","11817350","19920859311","95791891419","127077380817","65729433566","1278856649","156094966064","139006113333","202948665","20645238406","58469015719","75750559801","78072396186","61960920629","497414","161439","107435","94936","96403","96105","102535","103244","58195","233","34082","199968","251796","165320","7454","281178","336712","5092","87242","151313","128241","127826","118173"
"20233","11","서울시","CS100005","제과점","272050587706","26077497","193032916399","79017671307","36926681463","36772640541","40086633221","38524000250","40722960924","44328745117","34688926190","470327957","48349873988","68269614194","61353208428","77490571696","16116991443","98859494509","146839788490","2169831293","36470057556","55272588128","61539552111","51373604991","38873821015","18877492","7200005","3745659","3657797","3913368","3733616","3827052","4007764","3192241","39280","5304809","6042590","5569034","7461588","1660196","9788325","15245121","298227","4183261","5808643","5911593","5003543","3828219"
"20233","11","서울시","CS100001","한식음식점","3978800291121","109094251","2898135363902","1080664927219","542262232858","564459956436","588608385085","582022306430","620782483093","639020275409","441644651810","159660805101","79382680706","1082019182044","368586106683","1626311941600","662839574987","1975165894605","1222153125044","16442957048","485711574080","734661147298","669991174629","702758180687","587755358062","82913632","26180619","16441976","16277176","16958914","16345059","16890507","15138092","11042527","3293161","3789491","43925466","12484825","34851749","10749559","58280639","39155037","790479","15648426","21869810","20073767","21218979","17834106"
"20233","11","서울시","CS100002","중식음식점","284031634839","8863071","204640587071","79391047768","37037700200","39991949658","42325052856","41984391880","43301492477","43884493963","35506553805","5291724840","2380259197","105796876055","33570682956","108323645822","28668445969","134590201088","86906385122","2258587675","35290092389","54804429264","51330369972","46673041719","31140065229","6618331","2244740","1221622","1302941","1386353","1342190","1365225","1222697","1022043","112422","103899","4142511","1261908","2820708","421623","4678341","3180799","158545","1417883","1837549","1797222","1599339","1048561"
"20233","11","서울시","CS300027","섬유제품","39007060228","440906","28693151098","10313909130","5663470104","6679518590","4967503195","6153438962","5229220247","6323108782","3990800348","1399545","5457071729","12268785513","14225504478","7027723978","26574985","13262192459","18103427983","6435252","890605184","3971297370","5984776703","9201993428","11310295609","363393","77513","69035","79321","70930","71089","73018","51887","25626","29","92900","128777","152231","66470","499","140203","222190","219","25027","59778","57919","94898","124545"
"20233","11","서울시","CS300020","서적","92220945150","1892870","74344748330","17876196820","18997529859","15274132099","14425222299","12381195367","13266668706","10261534843","7614661977","23349888","7771699029","27098287960","33646245925","22134247692","1547114656","31319851088","43138095524","1675652920","8072752117","11705577507","22560250655","17620203084","12823510332","1347545","545325","291449","261714","270639","260748","262995","294340","250985","234","131375","486275","609282","609190","56514","779624","1049701","93513","246657","281320","620509","409880","177459"
"20233","11","서울시","CS200024","스포츠클럽","109663357078","476752","96373372069","13289985009","26079407352","18690167423","18867184286","17632985376","15103627632","8896294855","4393690154","687787096","11510392001","17183284161","21245844776","43945742303","15090306741","50819096296","54181266287","495024411","25458018894","29849564601","18917147212","20973648629","9306958835","382658","94094","95570","76141","76138","70548","64261","56187","37907","7564","67009","72996","92972","176240","59971","272662","196321","4716","153163","144060","62880","71184","32980"
"20233","11","서울시","CS300031","가구","173139771559","479325","116746919849","56392851710","24980208105","20396358573","25691068862","23217626316","22461657993","32289380629","24103471081","3801195","10270998923","47779883083","79512546356","35441596864","130945138","75540692835","77241666521","27659501","6918772606","27593161295","26843534454","42603218701","48796012798","390067","89258","79183","81453","85348","71108","72975","55530","33728","37","77562","180752","157309","63403","262","195853","191673","806","35936","84396","79080","91237","96073"
"20233","11","서울시","CS300036","조명용품","424599401003","4069422","389359826447","35239574556","95696934515","71876753787","86050997634","70963999212","64771141299","30502506937","4737067619","351142541","118408288443","136292290029","132349412689","36837179108","361088193","224199980251","98604718780","798050","8768044812","34775805571","75693277323","128105152628","75461054387","3476846","592576","807618","662660","714697","650768","641103","508210","84366","4292","1078985","1240481","1281692","460955","3017","2253948","905556","131","111088","389465","639890","929441","1089243"
"20233","11","서울시","CS300002","편의점","1547502159226","244960283","1130203299872","417298859354","224185272174","220431574749","226562926993","224859994294","234163531662","230705061365","186593797989","165996909841","271783741028","220183117754","214623018244","397554585163","277360787196","972665027334","532393186333","20671041251","312889280097","428500596656","341066305429","266231626021","135699364223","181019552","63940731","36649305","35535136","36294487","36028161","36512463","35165694","28775037","22352199","49668254","38531101","35460967","60154453","38793309","150554217","91220017","5589444","59006408","68411924","49646333","39435084","19685045"
"20233","11","서울시","CS300010","반찬가게","818373885828","28645682","698725030055","119648855773","144291962912","141206453798","142493047513","139866529072","130867036760","85963313624","33685542149","100460570798","183231639924","204106279209","182471941090","113984605239","34118849568","335487868830","337250949284","814458979","33868276033","105443582097","132641447764","171085647061","228884958089","22758918","5886764","4701293","4410986","4708660","4648419","4289560","3692288","2194476","1307543","4760535","8731559","6108319","6433569","1304157","13008563","13968565","162752","3216038","5513715","5994592","6080737","6009228"
"20233","11","서울시","CS300018","의약품","1679000991357","82062269","1487614410185","191386581172","339281889445","287029042028","303956706994","272050186715","285296585003","165367455403","26019125769","489180148","350612606393","525799729262","529956733001","263955001000","8187741553","877936868044","769531403485","2942454613","92017808584","233540207435","345444661223","404575515397","568947737454","69091777","12970492","17254203","12655702","13405995","12310023","13465854","10784204","2186288","44962","18251811","22403126","22699496","17915937","746937","37769145","44160331","420684","8544676","15707912","17646443","17067160","22542667"
"20233","11","서울시","CS200002","외국어학원","209231406888","591879","174031258682","35200148206","40692193758","36861311650","34640311454","29479929013","32357512807","22392271971","12807876235","1504830006","32237292432","36108561194","59727841385","64761466787","14891415084","90732787658","117398284840","270379486","3063703196","28711066807","125220395770","44893728356","5971782881","473783","118096","109671","98887","93960","83141","88124","74360","43736","6122","70497","96869","169199","203793","45399","240105","348979","1626","13978","63275","365212","129935","15035"
"20233","11","서울시","CS200029","네일숍","15068450394","207240","11303019893","3765430501","2107660585","2230833392","2232847726","2342866850","2388811340","2678182364","1087248137","57534001","349274222","3815388495","4507235428","5671660532","667357716","2820606864","12019446140","59291230","2432251213","4126410902","3887501091","2567696511","1766892871","153971","53269","29320","28779","30583","32171","33118","37167","16102","1226","5576","53415","59290","80024","7709","44638","161088","1403","45369","60553","44936","33615","19839"
"20233","11","서울시","CS300024","운동/경기용품","264445863045","2105846","174607661647","89838201398","41587500291","31888258851","35008733462","33814536502","32308632541","51719114561","38119086837","2509435037","16087531910","75279842928","94988307782","71595840410","3984904978","154882004343","86246017803","1665858739","23244461787","48054327490","64454312255","60427032397","43282029476","1278867","826979","242306","243648","251011","262814","279088","474622","352357","11715","143431","558025","696085","642527","54063","1255987","779528","22499","248380","412233","479225","455515","417650"
"20233","11","서울시","CS300014","신발","198494266792","2275170","125015918918","73478347874","23696008262","22645399363","26245568873","25817190526","26611751894","41971497387","31506850487","307277041","9505821133","55510994573","65812188491","62204773083","5153212471","93303890305","96754979546","1283150903","30609775729","43113026240","41420743930","44655416246","28976708560","1365952","909218","267219","255544","263151","280137","299901","523893","385325","2633","114809","547984","762220","783587","63937","974409","1259844","19008","413418","492981","447642","406487","454715"
"20233","11","서울시","CS100003","일식음식점","312529839266","7627674","236253334197","76276505069","43267362619","45730664677","48441988473","47673901100","51139417328","48493025000","27783480069","10488080373","900170936","93199918655","25698198687","117354780214","64888690401","137115238729","100542267425","2704127963","58446847793","71628519122","46831670662","36579255140","21467085547","5886223","1741451","1140458","1143590","1214077","1165156","1222942","1051787","689664","142254","42184","3378790","861562","2538890","663994","3424810","3249052","143244","1884866","1918736","1248117","984819","494124"
"20233","11","서울시","CS100007","치킨전문점","129337144446","4196994","92727294688","36609849758","15987845443","17490334236","18270777188","19144697169","21833640652","21782663966","14827185792","9311325181","411084887","4463131525","7483852380","56993129005","50674621468","71989890882","42488427835","962712005","17393288250","24346565584","28051354783","28199743697","15524394977","2939197","1257797","492204","559959","579104","603643","704287","723587","534210","224898","25739","224380","308509","2025472","1387996","2366535","1589738","48382","627054","819511","937099","962474","561847"
"20233","11","서울시","CS100009","호프-간이주점","499370456110","9451933","334755664733","164614791377","57383515407","62796385202","66721695106","68397312060","79456756958","102454511305","62160280072","135972879808","3982805428","7879533746","8741326995","106823687165","235970222968","296805516493","151331680596","4823004443","123167430397","125187628754","81771998017","74699591302","38487368530","6203589","3248344","1103300","1150263","1222131","1229756","1498139","1969047","1279297","2354886","108601","377455","221494","2176052","4213445","5581454","3360142","114428","2769547","2514157","1482650","1341190","719549"
"20233","11","서울시","CS300019","의료기기","247341477569","718980","236343080812","10998396757","47320624282","60511219270","39606732432","38213662277","50690842551","8532736929","2465659828","666667","52426465701","85849290063","97058975287","11732750349","273329502","173525631030","55467989317","83127430","2198105699","23314581531","64533308687","67073631322","71790865678","633327","85653","142187","137013","135507","115593","103027","61225","24428","5","163263","269583","234685","50653","791","440729","263535","362","16722","50485","127938","140899","367861"
"20233","11","서울시","CS300022","화장품","834223026210","24808240","631506731047","202716295163","128721898185","124242190991","128689300502","125919998941","123933342428","119105404944","83610890219","2821493745","50259269158","192396168560","235578074735","284437719463","68730300549","238204550483","551968725718","11539872758","194375387732","182484816974","159854464722","148254329426","93663034638","17634997","7173243","3602012","3357490","3636074","3462167","3577254","4077029","3096214","39379","1277435","5064639","5972351","9948110","2506326","6085274","18597847","604357","8700677","6586730","3684701","3266506","1840150"
"20233","11","서울시","CS200031","세탁소","30939404736","1926947","24235356476","6704048260","5604119025","4762399760","5247529416","4222525887","4398782388","5479379909","1224668351","397167019","4923770293","6644741203","8434087305","9409503060","1130135856","13119553378","13574884528","67481498","3459936727","6416886631","6925121999","6402037605","3422955000","1427051","499896","339417","252314","322997","250962","261361","365773","134123","57063","282699","384195","447991","615645","139354","951938","917901","9136","359180","466369","417106","416017","202021"
"20233","11","서울시","CS200026","자동차미용","14327049562","178733","11443443597","2883605965","2456522249","2177572881","2211877699","2424423532","2173047236","1956705950","926900015","128515623","2688987257","3936299067","4548750594","2530197427","494299594","7445813337","2520205980","949018","464973230","2256173015","3157393494","2166352883","1920177670","132333","46400","29673","20504","24001","30153","28002","30092","16308","966","36583","52242","59361","24833","4748","94164","34960","19","7528","31794","36900","30717","22172"
"20233","11","서울시","CS200033","부동산중개업","5389129034","439407","4249895881","1139233153","873713183","685353217","1154762869","663184126","872882486","880006652","259226501","142352431","578650634","1741131255","1316364155","1404475548","206155011","2729069819","1981452031","8979632","551621614","1378378563","1239543956","768053452","763944636","348818","90589","76556","63318","82045","68247","58652","62052","28537","9140","54171","117336","123724","115724","19312","244858","124895","510","34493","108520","82897","88379","54956"
"20233","11","서울시","CS300026","완구","26237190728","606895","13833970860","12403219868","2763075256","2603713554","2232171578","3184327379","3050683093","7139456951","5263762917","3989268","1113534684","7218604977","8463183295","8419268167","1018610337","15216475813","10489421261","129912006","1947278266","8474406675","8755893726","3496340376","2902066019","304394","302501","52755","58199","53688","68230","71522","171557","130944","216","20358","146312","206853","215092","18064","335157","269310","4437","58273","219598","220688","46739","54735"
"20233","11","서울시","CS300001","슈퍼마켓","1117101728379","80151411","808308517415","308793210964","167566435145","152854824220","163840822441","161375674732","162670760877","179136602349","129656608615","14513195812","135306982157","217872391101","258036985176","385285424269","106086749864","510381640829","554558920988","4795459096","69593772129","153280978153","233946713877","289917414404","313406145175","58060458","22090953","12046552","11201895","11580955","11690483","11540573","12429106","9661847","1230227","9185883","14407008","16306154","29183998","9838141","40626927","38425228","1323768","8299044","13901167","17160407","19459621","18908154"
